Timestamp,Soil Moisture (Plant 1),Soil Moisture (Plant 2),Soil Moisture (Plant 3),Temperature,Humidity,Plant 1 Watering
22-06-2023 00:00:39,96.3917525773196,84.85607008760951,80.0,23.076171875,49.61871578278046,2023-06-18 17:29:57.773201
22-06-2023 00:01:40,96.3917525773196,84.85607008760951,80.0,23.121875,49.536730544129334,2023-06-18 17:29:57.773201
22-06-2023 00:02:40,96.3917525773196,84.85607008760951,80.0,23.121875,49.503665252451086,2023-06-18 17:29:57.773201
22-06-2023 00:03:40,96.3917525773196,84.85607008760951,80.0,23.121875,49.26569241945306,2023-06-18 17:29:57.773201
22-06-2023 00:04:40,96.3917525773196,84.85607008760951,80.0,23.106640625,49.5255460372077,2023-06-18 17:29:57.773201
22-06-2023 00:05:40,96.3917525773196,84.85607008760951,80.0,23.116796875,49.4647031205029,2023-06-18 17:29:57.773201
22-06-2023 00:06:41,96.3917525773196,84.85607008760951,80.0,23.09140625,49.44762423265679,2023-06-18 17:29:57.773201
22-06-2023 00:07:41,96.3917525773196,84.85607008760951,80.0,23.09140625,49.79077927704766,2023-06-18 17:29:57.773201
22-06-2023 00:08:41,96.3917525773196,84.85607008760951,80.0,23.106640625,49.945758558713585,2023-06-18 17:29:57.773201
22-06-2023 00:09:41,96.3917525773196,84.85607008760951,80.0,23.106640625,49.76350092607971,2023-06-18 17:29:57.773201
22-06-2023 00:10:41,96.3917525773196,84.85607008760951,80.0,23.1369140625,49.68103345321402,2023-06-18 17:29:57.773201
22-06-2023 00:11:42,96.3917525773196,84.85607008760951,80.0,23.1419921875,49.836405586883856,2023-06-18 17:29:57.773201
22-06-2023 00:12:42,96.3917525773196,84.85607008760951,80.0,23.1369140625,49.57040791134802,2023-06-18 17:29:57.773201
22-06-2023 00:13:42,96.3917525773196,84.85607008760951,80.0,23.116796875,49.84683925102022,2023-06-18 17:29:57.773201
22-06-2023 00:14:42,96.3917525773196,84.85607008760951,80.0,23.1470703125,49.37704533364575,2023-06-18 17:29:57.773201
22-06-2023 00:15:42,96.3917525773196,84.85607008760951,80.0,23.1521484375,48.98449604964151,2023-06-18 17:29:57.773201
22-06-2023 00:16:43,96.3917525773196,84.85607008760951,80.0,23.1267578125,49.10574128362613,2023-06-18 17:29:57.773201
22-06-2023 00:17:43,96.3917525773196,84.85607008760951,80.0,23.1318359375,48.90657898345069,2023-06-18 17:29:57.773201
22-06-2023 00:18:43,96.3917525773196,84.85607008760951,80.0,23.11171875,49.12739932927951,2023-06-18 17:29:57.773201
22-06-2023 00:19:43,96.3917525773196,84.85607008760951,80.0,23.035546875,49.07044624552056,2023-06-18 17:29:57.773201
22-06-2023 00:20:44,96.3917525773196,84.85607008760951,80.0,23.066015625,49.35299922459593,2023-06-18 17:29:57.773201
22-06-2023 00:21:44,96.3917525773196,84.85607008760951,80.0,23.116796875,48.967088075780744,2023-06-18 17:29:57.773201
22-06-2023 00:22:44,96.3917525773196,84.85607008760951,80.0,23.08125,49.187538961824494,2023-06-18 17:29:57.773201
22-06-2023 00:23:44,96.3917525773196,84.85607008760951,80.0,23.09140625,49.39772412263762,2023-06-18 17:29:57.773201
22-06-2023 00:24:44,96.3917525773196,84.85607008760951,80.0,23.076171875,49.53046594399229,2023-06-18 17:29:57.773201
22-06-2023 00:25:45,96.3917525773196,84.85607008760951,80.0,23.07109375,49.121048905533094,2023-06-18 17:29:57.773201
22-06-2023 00:26:45,96.3917525773196,84.85607008760951,80.0,23.086328125,49.63014230041949,2023-06-18 17:29:57.773201
22-06-2023 00:27:45,96.3917525773196,84.85607008760951,80.0,23.096484375,49.22120185457485,2023-06-18 17:29:57.773201
22-06-2023 00:28:45,96.3917525773196,84.85607008760951,80.0,23.096484375,49.50317764014614,2023-06-18 17:29:57.773201
22-06-2023 00:29:46,96.3917525773196,84.85607008760951,80.0,23.1015625,49.31523702574954,2023-06-18 17:29:57.773201
22-06-2023 00:30:46,96.3917525773196,84.85607008760951,80.0,23.1015625,49.33760260129103,2023-06-18 17:29:57.773201
22-06-2023 00:31:46,96.3917525773196,84.85607008760951,80.0,23.055859375,49.20366325872454,2023-06-18 17:29:57.773201
22-06-2023 00:32:46,96.3917525773196,84.85607008760951,80.0,23.096484375,48.723325222387395,2023-06-18 17:29:57.773201
22-06-2023 00:33:46,96.3917525773196,84.85607008760951,80.0,23.035546875,48.84908251937537,2023-06-18 17:29:57.773201
22-06-2023 00:34:47,96.3917525773196,84.85607008760951,80.0,23.015234375,48.97606892171308,2023-06-18 17:29:57.773201
22-06-2023 00:35:47,96.3917525773196,84.73091364205257,80.0,22.9796875,49.157760035253084,2023-06-18 17:29:57.773201
22-06-2023 00:36:47,96.3917525773196,84.85607008760951,80.0,22.9646484375,49.145990649920414,2023-06-18 17:29:57.773201
22-06-2023 00:37:47,96.3917525773196,84.73091364205257,80.0,22.984765625,49.102456841194424,2023-06-18 17:29:57.773201
22-06-2023 00:38:48,96.3917525773196,84.73091364205257,80.0,23.025390625,49.07021197509923,2023-06-18 17:29:57.773201
22-06-2023 00:39:48,96.3917525773196,84.73091364205257,80.0,23.055859375,48.9381608859053,2023-06-18 17:29:57.773201
22-06-2023 00:40:48,96.3917525773196,84.73091364205257,80.0,23.035546875,48.960171044673174,2023-06-18 17:29:57.773201
22-06-2023 00:41:48,96.3917525773196,84.73091364205257,80.0,23.055859375,48.866250422284196,2023-06-18 17:29:57.773201
22-06-2023 00:42:48,96.3917525773196,84.73091364205257,80.0,23.055859375,48.70582928785485,2023-06-18 17:29:57.773201
22-06-2023 00:43:49,96.3917525773196,84.73091364205257,80.0,23.045703125,49.24767341935404,2023-06-18 17:29:57.773201
22-06-2023 00:44:49,96.3917525773196,84.85607008760951,80.0,23.045703125,49.20907567425081,2023-06-18 17:29:57.773201
22-06-2023 00:45:49,96.3917525773196,84.85607008760951,80.0,23.076171875,49.38089451005729,2023-06-18 17:29:57.773201
22-06-2023 00:46:49,96.3917525773196,84.85607008760951,80.0,23.086328125,48.92744413836573,2023-06-18 17:29:57.773201
22-06-2023 00:47:49,96.3917525773196,84.85607008760951,80.0,23.076171875,49.137525271290784,2023-06-18 17:29:57.773201
22-06-2023 00:48:50,96.3917525773196,84.85607008760951,80.0,23.076171875,48.977229275156326,2023-06-18 17:29:57.773201
22-06-2023 00:49:50,96.3917525773196,84.85607008760951,80.0,23.055859375,49.19271953860953,2023-06-18 17:29:57.773201
