Timestamp,Soil Moisture,Temperature,Humidity
23-05-2023 00:00:29,7.9470198675496695,24.262890625,48.75435059328892
23-05-2023 00:00:59,7.9470198675496695,24.278125,49.037562076692545
23-05-2023 00:01:29,7.9470198675496695,24.2982421875,48.94361042219694
23-05-2023 00:01:59,7.9470198675496695,24.3134765625,48.45012748188112
23-05-2023 00:02:29,7.9470198675496695,24.3185546875,48.83311989896631
23-05-2023 00:02:59,7.9470198675496695,24.3033203125,48.68312255965241
23-05-2023 00:03:29,7.9470198675496695,24.3236328125,48.472533219763626
23-05-2023 00:04:00,7.9470198675496695,24.3236328125,47.77393859080334
23-05-2023 00:04:30,7.9470198675496695,24.3236328125,48.295105059077315
23-05-2023 00:05:00,7.9470198675496695,24.3236328125,48.32316297689181
23-05-2023 00:05:30,7.9470198675496695,24.3337890625,48.389741661853556
23-05-2023 00:06:00,7.9470198675496695,24.3236328125,48.36189448475789
23-05-2023 00:06:30,7.9470198675496695,24.3287109375,48.52865924735623
23-05-2023 00:07:00,7.9470198675496695,24.3439453125,48.49003780295233
23-05-2023 00:07:30,7.9470198675496695,24.3439453125,47.86847549960586
23-05-2023 00:08:01,7.9470198675496695,24.3439453125,49.08931126970773
23-05-2023 00:08:31,7.9470198675496695,24.3744140625,48.19628020057098
23-05-2023 00:09:01,7.9470198675496695,24.3693359375,48.684440916856744
23-05-2023 00:09:31,7.9470198675496695,24.3439453125,48.96171998941828
23-05-2023 00:10:01,7.9470198675496695,24.3134765625,49.47074950962196
23-05-2023 00:10:31,7.9470198675496695,24.3033203125,48.78286164128163
23-05-2023 00:11:01,7.9470198675496695,24.3134765625,48.744363651283976
23-05-2023 00:11:31,7.9470198675496695,24.3693359375,48.63428945381592
23-05-2023 00:12:02,7.9470198675496695,24.3185546875,48.71152025214092
23-05-2023 00:12:32,7.9470198675496695,24.2830078125,48.96568423204304
23-05-2023 00:13:02,7.9470198675496695,24.2931640625,48.755015342990575
23-05-2023 00:13:32,7.9470198675496695,24.3033203125,48.62764899016142
23-05-2023 00:14:02,7.9470198675496695,24.2982421875,48.64972897607931
23-05-2023 00:14:32,7.9470198675496695,24.2880859375,48.68301263141503
23-05-2023 00:15:02,7.9470198675496695,24.2931640625,48.51104356956722
23-05-2023 00:15:33,7.9470198675496695,24.273046875,48.499516988733966
23-05-2023 00:16:03,7.9470198675496695,24.262890625,48.37694161040922
23-05-2023 00:16:33,7.9470198675496695,24.252734375,48.421001641933
23-05-2023 00:17:03,7.9470198675496695,24.2375,48.52649563354842
23-05-2023 00:17:33,7.9470198675496695,24.232421875,48.40980080768708
23-05-2023 00:18:03,7.9470198675496695,24.222265625,48.28745050913228
23-05-2023 00:18:33,7.9470198675496695,24.20703125,48.470385136742415
23-05-2023 00:19:03,7.9470198675496695,24.20703125,48.39827954603089
23-05-2023 00:19:33,7.9470198675496695,24.20703125,48.30387948385759
23-05-2023 00:20:04,7.9470198675496695,24.191796875,48.39806574058916
23-05-2023 00:20:34,7.9470198675496695,24.191796875,47.6434590185113
23-05-2023 00:21:04,7.9470198675496695,24.191796875,48.35326759976784
23-05-2023 00:21:34,7.9470198675496695,24.191796875,48.35348047806458
23-05-2023 00:22:04,7.9470198675496695,24.201953125,48.37566625897763
23-05-2023 00:22:34,7.9470198675496695,24.212109375,48.44254499693551
23-05-2023 00:23:04,7.9470198675496695,24.191796875,48.69179790028413
23-05-2023 00:23:35,7.9470198675496695,24.196875,48.44211529129247
23-05-2023 00:24:05,7.9470198675496695,24.161328125,48.585769334711216
23-05-2023 00:24:35,7.9470198675496695,24.181640625,48.57511385520967
23-05-2023 00:25:05,7.9470198675496695,24.196875,48.38675909512284
23-05-2023 00:25:35,7.9470198675496695,24.181640625,48.65286646676118
23-05-2023 00:26:05,7.9470198675496695,24.2171875,48.44830641837763
23-05-2023 00:26:35,7.9470198675496695,24.232421875,48.54313602227082
23-05-2023 00:27:05,7.9470198675496695,24.252734375,48.631992857869726
23-05-2023 00:27:36,7.9470198675496695,24.24765625,48.51007132739322
23-05-2023 00:28:06,7.9470198675496695,24.18671875,48.6586321568572
23-05-2023 00:28:36,7.9470198675496695,24.181640625,48.49768546515989
23-05-2023 00:29:06,7.9470198675496695,24.201953125,48.59751610244811
23-05-2023 00:29:36,7.9470198675496695,24.18671875,48.59751610244811
23-05-2023 00:30:06,7.9470198675496695,24.196875,48.63090190157994
23-05-2023 00:30:36,7.9470198675496695,24.15625,48.97937800265152
23-05-2023 00:31:06,7.9470198675496695,24.151171875,48.79073129672513
23-05-2023 00:31:37,7.9470198675496695,24.151171875,48.796499607446016
23-05-2023 00:32:07,7.9470198675496695,24.1310546875,48.828988047909746
23-05-2023 00:32:37,7.9470198675496695,24.1158203125,48.70699879183828
23-05-2023 00:33:07,7.9470198675496695,24.0904296875,48.961271978241996
23-05-2023 00:33:37,7.9470198675496695,24.0853515625,49.24944190442064
23-05-2023 00:34:07,7.9470198675496695,24.0498046875,49.02700145767111
23-05-2023 00:34:37,7.9470198675496695,24.0599609375,49.06615128414147
23-05-2023 00:35:07,7.9470198675496695,24.0650390625,49.01591411511357
23-05-2023 00:35:38,7.9470198675496695,24.0802734375,48.97213300440934
23-05-2023 00:36:08,7.9470198675496695,24.0802734375,48.916691878339286
23-05-2023 00:36:38,7.9470198675496695,24.0701171875,48.9719055859191
23-05-2023 00:37:08,7.9470198675496695,24.0701171875,49.16074189950398
23-05-2023 00:37:38,7.9470198675496695,24.0701171875,49.18256883103629
23-05-2023 00:38:08,7.9470198675496695,24.0396484375,49.19295840903549
23-05-2023 00:38:38,7.9470198675496695,24.0396484375,49.54216218776737
23-05-2023 00:39:08,7.9470198675496695,24.0498046875,49.09363988195853
23-05-2023 00:39:39,7.9470198675496695,24.0701171875,49.115814276013424
23-05-2023 00:40:09,7.9470198675496695,24.0294921875,49.370336243636636
23-05-2023 00:40:39,7.9470198675496695,24.0802734375,49.08301254234104
23-05-2023 00:41:09,7.9470198675496695,24.0498046875,49.2544009594867
23-05-2023 00:41:39,7.9470198675496695,24.0498046875,49.4149168619639
23-05-2023 00:42:09,7.9470198675496695,24.0294921875,49.325874841569735
23-05-2023 00:42:39,7.9470198675496695,24.0193359375,48.981968438782474
23-05-2023 00:43:09,7.9470198675496695,24.0091796875,49.148033411833026
23-05-2023 00:43:40,7.9470198675496695,24.0193359375,49.43637420264066
23-05-2023 00:44:10,7.9470198675496695,24.0294921875,49.447936133554926
23-05-2023 00:44:40,7.9470198675496695,24.0091796875,49.402881249993136
23-05-2023 00:45:10,7.9470198675496695,23.9990234375,49.45252456286219
23-05-2023 00:45:40,7.9470198675496695,23.983984375,49.52975481684054
23-05-2023 00:46:10,7.9470198675496695,24.0091796875,49.37564238551114
23-05-2023 00:46:40,7.9470198675496695,24.0244140625,49.192725795762286
23-05-2023 00:47:11,7.9470198675496695,24.0244140625,49.142837743541534
23-05-2023 00:47:41,7.9470198675496695,24.0142578125,49.48095352941189
23-05-2023 00:48:11,7.9470198675496695,24.0650390625,49.21571376127752
23-05-2023 00:48:41,7.9470198675496695,24.0345703125,49.23176060185441
23-05-2023 00:49:11,7.9470198675496695,24.0193359375,49.54722344128941
23-05-2023 00:49:41,7.81456953642384,23.96875,49.584332234430704
23-05-2023 00:50:11,7.81456953642384,23.97890625,49.568548302821114
23-05-2023 00:50:41,7.9470198675496695,23.96875,49.65118911293939
23-05-2023 00:51:12,7.9470198675496695,23.96875,49.40204976994675
23-05-2023 00:51:42,7.9470198675496695,23.963671875,49.45735026950524
23-05-2023 00:52:12,7.9470198675496695,23.9484375,49.56782401032067
23-05-2023 00:52:42,7.81456953642384,23.9484375,49.617580650615054
23-05-2023 00:53:12,7.81456953642384,23.933203125,49.645044123686326
23-05-2023 00:53:42,7.81456953642384,23.928125,49.74453874419937
23-05-2023 00:54:12,7.9470198675496695,23.912890625,49.738629542508285
23-05-2023 00:54:42,7.9470198675496695,23.928125,49.744415930916254
23-05-2023 00:55:13,7.9470198675496695,23.9078125,49.744047430953856
23-05-2023 00:55:43,7.81456953642384,23.9078125,49.79391304405218
23-05-2023 00:56:13,7.81456953642384,23.85703125,50.04196717503443
23-05-2023 00:56:43,7.81456953642384,23.8671875,49.75402156838923
23-05-2023 00:57:13,7.9470198675496695,23.872265625,49.79871257781763
23-05-2023 00:57:43,7.9470198675496695,23.862109375,49.776181816607526
23-05-2023 00:58:13,7.9470198675496695,23.851953125,49.81483814172372
23-05-2023 00:58:43,7.81456953642384,23.87734375,49.68224423597605
23-05-2023 00:59:14,7.81456953642384,23.862109375,49.74860448015311
23-05-2023 00:59:44,7.81456953642384,23.872265625,49.87073436895418
23-05-2023 01:00:14,7.81456953642384,23.846875,50.113980525345696
23-05-2023 01:00:44,7.9470198675496695,23.8419921875,49.68717298259366
23-05-2023 01:01:14,7.81456953642384,23.8064453125,49.708351860061676
23-05-2023 01:01:44,7.81456953642384,23.7607421875,50.438176726350775
23-05-2023 01:02:14,7.81456953642384,23.7759765625,50.03969620596245
23-05-2023 01:02:45,7.81456953642384,23.7861328125,50.145307623788895
23-05-2023 01:03:15,7.81456953642384,23.8013671875,50.450432373709305
23-05-2023 01:03:45,7.81456953642384,23.8267578125,50.030130566070966
23-05-2023 01:04:15,7.81456953642384,23.8369140625,50.129834485024794
23-05-2023 01:04:45,7.81456953642384,23.8216796875,50.03000428160411
23-05-2023 01:05:15,7.81456953642384,23.8318359375,49.880444611386345
23-05-2023 01:05:45,7.81456953642384,23.8419921875,49.964036189129324
23-05-2023 01:06:15,7.81456953642384,23.7962890625,49.99651752441208
23-05-2023 01:06:46,7.81456953642384,23.7505859375,50.29419499886705
23-05-2023 01:07:16,7.81456953642384,23.7353515625,50.23830046837532
23-05-2023 01:07:46,7.81456953642384,23.7,50.525456539888104
23-05-2023 01:08:16,7.81456953642384,23.674609375,50.75732280525928
23-05-2023 01:08:46,7.81456953642384,23.694921875,50.43106623823286
23-05-2023 01:09:16,7.81456953642384,23.664453125,50.989421585448014
23-05-2023 01:09:46,7.81456953642384,23.694921875,50.968239863218415
23-05-2023 01:10:16,7.81456953642384,23.7404296875,50.149695872282415
23-05-2023 01:10:47,7.81456953642384,23.7353515625,50.537323907112366
23-05-2023 01:11:17,7.81456953642384,23.7556640625,50.27204342181772
23-05-2023 01:11:47,7.81456953642384,23.7759765625,50.14517992880032
23-05-2023 01:12:17,7.81456953642384,23.7810546875,50.128564773107094
23-05-2023 01:12:47,7.81456953642384,23.7505859375,50.37133337995549
23-05-2023 01:13:17,7.81456953642384,23.7048828125,50.93543368454238
23-05-2023 01:13:47,7.81456953642384,23.659375,50.67941346563972
23-05-2023 01:14:17,7.81456953642384,23.6796875,50.629988407378775
23-05-2023 01:14:48,7.81456953642384,23.684765625,50.14275182059241
23-05-2023 01:15:18,7.81456953642384,23.613671875,50.95484093272076
23-05-2023 01:15:48,7.81456953642384,23.603515625,50.81065570911879
23-05-2023 01:16:18,7.81456953642384,23.5529296875,50.98626081111316
23-05-2023 01:16:48,7.81456953642384,23.5224609375,51.14037647889304
23-05-2023 01:17:18,7.81456953642384,23.5072265625,51.14549637581287
23-05-2023 01:17:48,7.81456953642384,23.4919921875,51.20636254897234
23-05-2023 01:18:19,7.81456953642384,23.4716796875,51.20552012417342
23-05-2023 01:18:49,7.81456953642384,23.4716796875,51.283120613328485
23-05-2023 01:19:19,7.81456953642384,23.5224609375,51.21812598040726
