Timestamp,Soil Moisture (Plant 1),Soil Moisture (Plant 2),Soil Moisture (Plant 3),Temperature,Humidity,Plant 1 Watering
13-06-2023 00:00:01,91.1082474226804,79.22403003754694,80.0,22.234375,42.84043415091936,Not watered yet
13-06-2023 00:01:02,91.1082474226804,79.22403003754694,80.0,22.2697265625,42.824078668664136,Not watered yet
13-06-2023 00:02:02,91.1082474226804,79.09887359198999,80.0,22.2900390625,42.73027364197015,Not watered yet
13-06-2023 00:03:02,91.1082474226804,79.09887359198999,80.0,22.2849609375,42.53120371897782,Not watered yet
13-06-2023 00:04:02,91.1082474226804,79.09887359198999,80.0,22.234375,42.76852775308821,Not watered yet
13-06-2023 00:05:02,91.1082474226804,79.09887359198999,80.0,22.2546875,42.38701592734653,Not watered yet
13-06-2023 00:06:03,91.1082474226804,79.09887359198999,80.0,22.249609375,42.763137275142,Not watered yet
13-06-2023 00:07:03,91.1082474226804,79.09887359198999,80.0,22.18359375,43.083192107904345,Not watered yet
13-06-2023 00:08:03,91.1082474226804,79.22403003754694,80.0,22.0974609375,42.64002677756725,Not watered yet
13-06-2023 00:09:03,91.1082474226804,79.09887359198999,80.0,22.0517578125,43.19254225979251,Not watered yet
13-06-2023 00:10:04,91.1082474226804,79.09887359198999,80.0,22.0873046875,43.010400372162955,Not watered yet
13-06-2023 00:11:04,91.1082474226804,79.22403003754694,80.0,22.18359375,43.0057206206341,Not watered yet
13-06-2023 00:12:04,91.1082474226804,79.22403003754694,80.0,22.188671875,42.939505890266844,Not watered yet
13-06-2023 00:13:04,91.1082474226804,79.09887359198999,80.0,22.234375,42.93979833265477,Not watered yet
13-06-2023 00:14:04,91.1082474226804,79.09887359198999,80.0,22.24453125,42.61926947370767,Not watered yet
13-06-2023 00:15:05,91.1082474226804,79.09887359198999,80.0,22.2697265625,42.636046381947516,Not watered yet
13-06-2023 00:16:05,91.1082474226804,79.09887359198999,80.0,22.2697265625,42.6637516016048,Not watered yet
