Timestamp,Soil Moisture (Plant 1),Soil Moisture (Plant 2),Soil Moisture (Plant 3),Temperature,Humidity,Plant 1 Watering
03-06-2023 00:00:14,56.70103092783505,95.86983729662077,218.00000000000003,22.20390625,53.982738715818776,Not watered yet
03-06-2023 00:01:14,56.70103092783505,95.86983729662077,218.00000000000003,22.198828125,53.8831628541119,Not watered yet
03-06-2023 00:02:15,56.70103092783505,95.86983729662077,218.00000000000003,22.20390625,53.944499346254865,Not watered yet
03-06-2023 00:03:15,56.70103092783505,95.86983729662077,218.00000000000003,22.19375,53.78393402605652,Not watered yet
03-06-2023 00:04:15,56.70103092783505,95.86983729662077,218.00000000000003,22.219140625,53.9612123426754,Not watered yet
03-06-2023 00:05:15,56.70103092783505,95.99499374217773,218.00000000000003,22.20390625,54.037864226630106,Not watered yet
03-06-2023 00:06:16,56.70103092783505,95.99499374217773,218.00000000000003,22.18359375,53.83888815782646,Not watered yet
03-06-2023 00:07:16,56.572164948453604,95.99499374217773,218.00000000000003,22.188671875,53.982738715818776,Not watered yet
03-06-2023 00:08:16,56.572164948453604,95.86983729662077,218.00000000000003,22.22421875,53.663335682892075,Not watered yet
03-06-2023 00:09:16,56.572164948453604,95.86983729662077,218.00000000000003,22.18359375,53.8831628541119,Not watered yet
03-06-2023 00:10:16,56.572164948453604,95.86983729662077,218.00000000000003,22.20390625,53.585808554404615,Not watered yet
03-06-2023 00:11:17,56.572164948453604,95.86983729662077,218.00000000000003,22.2140625,53.81787598873198,Not watered yet
03-06-2023 00:12:17,56.572164948453604,95.86983729662077,218.00000000000003,22.198828125,53.76774065148195,Not watered yet
03-06-2023 00:13:17,56.572164948453604,95.86983729662077,218.00000000000003,22.2140625,53.487239406452005,Not watered yet
03-06-2023 00:14:17,56.70103092783505,95.86983729662077,218.00000000000003,22.22421875,53.553069052764556,Not watered yet
03-06-2023 00:15:17,56.572164948453604,95.99499374217773,218.00000000000003,22.24453125,53.42158045039705,Not watered yet
03-06-2023 00:16:18,56.70103092783505,95.86983729662077,218.00000000000003,22.229296875,53.327507173426206,Not watered yet
03-06-2023 00:17:18,56.572164948453604,95.99499374217773,218.00000000000003,22.20390625,53.54204219237198,Not watered yet
03-06-2023 00:18:18,56.572164948453604,95.86983729662077,218.00000000000003,22.198828125,53.497764968971836,Not watered yet
03-06-2023 00:19:18,56.572164948453604,95.86983729662077,218.00000000000003,22.198828125,53.90556149348772,Not watered yet
03-06-2023 00:20:18,56.572164948453604,95.99499374217773,218.00000000000003,22.188671875,53.696071597703174,Not watered yet
03-06-2023 00:21:19,56.572164948453604,95.99499374217773,218.00000000000003,22.19375,53.75085710412681,Not watered yet
03-06-2023 00:22:19,56.572164948453604,95.86983729662077,218.00000000000003,22.208984375,53.6578224366179,Not watered yet
03-06-2023 00:23:19,56.572164948453604,95.86983729662077,218.00000000000003,22.19375,53.77325359281898,Not watered yet
03-06-2023 00:24:19,56.572164948453604,95.86983729662077,218.00000000000003,22.19375,53.82838251276228,Not watered yet
03-06-2023 00:25:19,56.572164948453604,95.86983729662077,218.00000000000003,22.188671875,53.69004358230175,Not watered yet
03-06-2023 00:26:20,56.572164948453604,95.86983729662077,218.00000000000003,22.18359375,53.99376388975224,Not watered yet
03-06-2023 00:27:20,56.572164948453604,95.86983729662077,218.00000000000003,22.1734375,53.716919892806345,Not watered yet
03-06-2023 00:28:20,56.572164948453604,95.86983729662077,218.00000000000003,22.19375,53.673676363685594,Not watered yet
03-06-2023 00:29:20,56.572164948453604,95.86983729662077,218.00000000000003,22.188671875,53.69572818323145,Not watered yet
03-06-2023 00:30:21,56.572164948453604,95.86983729662077,218.00000000000003,22.19375,53.8831628541119,Not watered yet
03-06-2023 00:31:21,56.572164948453604,95.86983729662077,218.00000000000003,22.19375,53.74551652941896,Not watered yet
03-06-2023 00:32:21,56.572164948453604,95.86983729662077,218.00000000000003,22.18359375,53.8774764246984,Not watered yet
03-06-2023 00:33:21,56.572164948453604,95.86983729662077,218.00000000000003,22.188671875,53.94896456399265,Not watered yet
03-06-2023 00:34:21,56.572164948453604,95.86983729662077,218.00000000000003,22.208984375,53.580465682395484,Not watered yet
03-06-2023 00:35:22,56.572164948453604,95.99499374217773,218.00000000000003,22.229296875,53.807189038449735,Not watered yet
03-06-2023 00:36:22,56.572164948453604,95.86983729662077,218.00000000000003,22.2140625,53.71846765218431,Not watered yet
03-06-2023 00:37:22,56.572164948453604,95.86983729662077,218.00000000000003,22.2140625,53.81770293601414,Not watered yet
03-06-2023 00:38:22,56.572164948453604,95.86983729662077,218.00000000000003,22.229296875,53.719320557400735,Not watered yet
