Timestamp,Soil Moisture (Plant 1),Soil Moisture (Plant 2),Soil Moisture (Plant 3),Temperature,Humidity,Plant 1 Watering
10-06-2023 00:00:55,94.9742268041237,86.10763454317897,80.0,23.2333984375,44.92233968761476,Not watered yet
10-06-2023 00:01:55,94.9742268041237,86.10763454317897,80.0,23.2283203125,45.060701163808496,Not watered yet
10-06-2023 00:02:55,94.9742268041237,86.10763454317897,80.0,23.2435546875,44.98335214097877,Not watered yet
10-06-2023 00:03:55,94.9742268041237,86.10763454317897,80.0,23.2587890625,44.90038622782092,Not watered yet
10-06-2023 00:04:55,94.9742268041237,86.10763454317897,80.0,23.26875,44.61807374341658,Not watered yet
10-06-2023 00:05:56,94.9742268041237,86.10763454317897,80.0,23.26875,44.59036765794204,Not watered yet
10-06-2023 00:06:56,94.9742268041237,86.10763454317897,80.0,23.2486328125,44.52902370746481,Not watered yet
10-06-2023 00:07:56,94.9742268041237,86.10763454317897,80.0,23.2283203125,44.645182889441045,Not watered yet
10-06-2023 00:08:56,94.9742268041237,86.10763454317897,80.0,23.2435546875,44.59010507575239,Not watered yet
10-06-2023 00:09:57,94.9742268041237,86.10763454317897,80.0,23.2486328125,44.855855952720006,Not watered yet
10-06-2023 00:10:57,94.9742268041237,86.23279098873591,80.0,23.2333984375,44.695114668749646,Not watered yet
10-06-2023 00:11:57,94.9742268041237,86.10763454317897,80.0,23.2283203125,44.68957410062242,Not watered yet
10-06-2023 00:12:57,94.9742268041237,86.10763454317897,80.0,23.2283203125,44.67842621708756,Not watered yet
10-06-2023 00:13:57,95.10309278350515,86.23279098873591,80.0,23.2384765625,44.65633050258111,Not watered yet
10-06-2023 00:14:58,94.9742268041237,86.23279098873591,80.0,23.2435546875,44.673018989279626,Not watered yet
10-06-2023 00:15:58,94.9742268041237,86.23279098873591,80.0,23.2232421875,44.82801717619222,Not watered yet
10-06-2023 00:16:58,94.9742268041237,86.23279098873591,80.0,23.2029296875,44.866526034029,Not watered yet
10-06-2023 00:17:58,94.9742268041237,86.23279098873591,80.0,23.1927734375,44.755521817414675,Not watered yet
10-06-2023 00:18:58,95.10309278350515,86.23279098873591,80.0,23.1826171875,44.733361896555024,Not watered yet
